time,pwm,distance,angle,control,velocity,target,target_center_offset
1704373420733635432,0,0,0,0,0.0,False,0
1704373420830810119,660000,0,560000,0,0.0,False,0
1704373420930874097,660000,0,560000,0,0.0,False,0
1704373421031064278,660000,0,560000,0,0.0,False,0
1704373421131246737,660000,0,560000,0,0.0,False,0
1704373421230683164,660000,0,560000,0,0.0,False,0
1704373421330804586,660000,0,560000,0,0.0,False,0
1704373421430835601,660000,0,560000,0,0.0,False,0
1704373421530727654,660000,0,560000,0,0.0,False,0
1704373421631096796,660000,0,560000,0,0.0,False,0
1704373421730991942,660000,0,560000,0,0.0,False,0
1704373421831099975,660000,0,560000,0,0.0,False,0
1704373421930831011,660000,0,560000,0,0.0,False,0
1704373422031280245,660000,0,560000,0,0.0,False,0
1704373422131181001,660000,0,560000,0,0.0,False,0
1704373422231272774,660000,0,560000,0,0.0,False,0
1704373422330980291,660000,0,560000,0,0.0,False,0
1704373422431018010,660000,0,560000,0,0.0,False,0
1704373422530815674,660000,0,560000,0,0.0,False,0
1704373422630920984,660000,0,560000,0,0.0,False,0
1704373422730869499,660000,0,560000,0,0.0,False,0
1704373422830896329,660000,0,560000,0,0.0,False,0
1704373422930786752,660000,0,560000,0,0.0,False,0
1704373423030990876,660000,0,560000,0,0.0,False,0
1704373423130971798,660000,0,560000,0,0.0,False,0
1704373423230780961,660000,0,560000,0,0.0,False,0
1704373423330834901,660000,0,560000,0,0.0,False,0
1704373423430771193,660000,0,560000,0,0.0,False,0
1704373423531119797,660000,0,560000,0,0.0,False,0
1704373423630770481,660000,0,560000,0,0.0,False,0
1704373423730757199,660000,0,560000,0,0.0,False,0
1704373423831028544,660000,0,560000,0,0.0,False,0
1704373423930732801,660000,0,560000,0,0.0,False,0
1704373424030809426,660000,0,560000,0,0.0,False,0
1704373424130996567,660000,0,560000,0,0.0,False,0
1704373424230787583,660000,0,560000,0,0.0,False,0
1704373424330974372,660000,0,560000,0,0.0,False,0
1704373424430989719,660000,0,560000,0,0.0,False,0
1704373424530744179,660000,0,560000,0,0.0,False,0
1704373424630869340,660000,0,560000,0,0.0,False,0
1704373424731149277,660000,0,560000,0,0.0,False,0
1704373424830836478,660000,0,560000,0,0.0,False,0
1704373424930668530,660000,0,560000,0,0.0,False,0
1704373425030979170,660000,0,560000,0,0.0,False,0
1704373425131009961,660000,0,560000,0,0.0,False,0
1704373425230697384,660000,0,560000,0,0.0,False,0
1704373425331006561,660000,0,560000,0,0.0,False,0
1704373425432597135,660000,0,560000,0,0.0,False,0
1704373425530878773,660000,0,560000,0,0.0,False,0
1704373425631195450,660000,0,560000,0,0.0,False,0
1704373425731039797,660000,0,560000,0,0.0,False,0
1704373425831011551,660000,0,560000,0,0.0,False,0
1704373425930780455,660000,0,560000,0,0.0,False,0
1704373426030757820,660000,0,560000,0,0.0,False,0
1704373426130794072,660000,0,560000,0,0.0,False,0
1704373426230739511,660000,0,560000,0,0.0,False,0
1704373426330907133,660000,0,560000,0,0.0,False,0
1704373426430811516,660000,0,560000,0,0.0,False,0
1704373426530693159,660000,0,560000,0,0.0,False,0
1704373426630907725,660000,0,560000,0,0.0,False,0
1704373426730780276,660000,0,560000,0,0.0,False,0
1704373426831042064,660000,0,560000,0,0.0,False,0
1704373426931304314,660000,0,560000,0,0.0,False,0
1704373427030787201,660000,0,560000,0,0.0,False,0
1704373427130846435,660000,0,560000,0,0.0,False,0
1704373427230787428,660000,0,560000,0,0.0,False,0
1704373427330902198,660000,0,560000,0,0.0,False,0
1704373427430806007,660000,0,560000,0,0.0,False,0
1704373427531478328,660000,0,560000,0,0.0,False,0
1704373427630798215,660000,0,560000,0,0.0,False,0
1704373427730765394,660000,0,560000,0,0.0,False,0
1704373427830801128,660000,0,560000,0,0.0,False,0
1704373427930890620,660000,0,560000,0,0.0,False,0
1704373428030970575,660000,0,560000,0,0.0,False,0
1704373428130821865,660000,0,560000,0,0.0,False,0
1704373428231521574,660000,0,560000,0,0.0,False,0
1704373428331074311,660000,0,560000,0,0.0,False,0
1704373428430793028,660000,0,560000,0,0.0,False,0
1704373428530704762,660000,0,560000,0,0.0,False,0
1704373428630968549,660000,0,560000,0,0.0,False,0
1704373428730791191,660000,0,560000,0,0.0,False,0
1704373428830923886,660000,0,560000,0,0.0,False,0
1704373428931698984,660000,0,560000,0,0.0,False,0
1704373429030932501,660000,0,560000,0,0.0,False,0
1704373429130871104,660000,0,560000,0,0.0,False,0
1704373429231196297,660000,0,560000,0,0.0,False,0
1704373429330835070,660000,0,560000,0,0.0,False,0
1704373429430746044,660000,0,560000,0,0.0,False,0
1704373429531041682,660000,0,560000,0,0.0,False,0
1704373429631064322,660000,0,560000,0,0.0,False,0
1704373429730772983,660000,0,560000,0,0.0,False,0
1704373429831051194,660000,0,560000,0,0.0,False,0
1704373429930988076,660000,0,560000,0,0.0,False,0
1704373430031113955,660000,0,560000,0,0.0,False,0
1704373430130878078,660000,0,560000,0,0.0,False,0
1704373430230906273,660000,0,560000,0,0.0,False,0
1704373430330805895,660000,0,560000,0,0.0,False,0
1704373430436248934,660000,0,560000,0,0.0,False,0
1704373430530865747,660000,0,560000,0,0.0,False,0
1704373430630994404,660000,0,560000,0,0.0,False,0
1704373430730752194,660000,0,560000,0,0.0,False,0
1704373430831060683,660000,0,560000,0,0.0,False,0
1704373430931035822,660000,0,560000,0,0.0,False,0
1704373431030830556,660000,0,560000,0,0.0,False,0
1704373431130767158,660000,0,560000,0,0.0,False,0
1704373431230704223,660000,0,560000,0,0.0,False,0
1704373431330947657,660000,0,560000,0,0.0,False,0
1704373431431118313,660000,0,560000,0,0.0,False,0
1704373431530834639,660000,0,560000,0,0.0,False,0
1704373431630879370,660000,0,560000,0,0.0,False,0
1704373431730753603,660000,0,560000,0,0.0,False,0
1704373431831014424,660000,0,560000,0,0.0,False,0
1704373431930808454,660000,0,560000,0,0.0,False,0
1704373432030785445,660000,0,560000,0,0.0,False,0
1704373432130739083,660000,0,560000,0,0.0,False,0
1704373432230946701,660000,0,560000,0,0.0,False,0
1704373432330921692,660000,0,560000,0,0.0,False,0
1704373432430753035,660000,0,560000,0,0.0,False,0
1704373432530998393,660000,0,560000,0,0.0,False,0
1704373432631014846,660000,0,560000,0,0.0,False,0
1704373432730737394,660000,0,560000,0,0.0,False,0
1704373432830834106,660000,0,560000,0,0.0,False,0
1704373432930983372,660000,0,560000,0,0.0,False,0
1704373433030921733,660000,0,560000,0,0.0,False,0
1704373433130735613,660000,0,560000,0,0.0,False,0
1704373433230791232,660000,0,560000,0,0.0,False,0
1704373433330822202,660000,0,560000,0,0.0,False,0
1704373433430753304,660000,0,560000,0,0.0,False,0
1704373433530662053,660000,0,560000,0,0.0,False,0
1704373433630714246,660000,0,560000,0,0.0,False,0
1704373433730715235,660000,0,560000,0,0.0,False,0
1704373433830891112,660000,0,560000,0,0.0,False,0
1704373433930868139,660000,0,560000,0,0.0,False,0
1704373434030832592,660000,0,560000,0,0.0,False,0
1704373434130953376,660000,0,560000,0,0.0,False,0
1704373434230728441,660000,0,560000,0,0.0,False,0
1704373434330727244,660000,0,560000,0,0.0,False,0
1704373434431047731,660000,0,560000,0,0.0,False,0
1704373434530945702,660000,0,560000,0,0.0,False,0
1704373434630975857,660000,0,560000,0,0.0,False,0
1704373434730913643,660000,0,560000,0,0.0,False,0
1704373434830742281,660000,0,560000,0,0.0,False,0
1704373434931007527,660000,0,560000,0,0.0,False,0
1704373435030906517,660000,0,560000,0,0.0,False,0
1704373435130788302,660000,0,560000,0,0.0,False,0
1704373435230780365,660000,0,560000,0,0.0,False,0
1704373435331064647,660000,0,560000,0,0.0,False,0
1704373435431000599,660000,0,560000,0,0.0,False,0
1704373435530775478,660000,0,560000,0,0.0,False,0
1704373435630954483,660000,0,560000,0,0.0,False,0
1704373435730855120,660000,0,560000,0,0.0,False,0
1704373435831040533,660000,0,560000,0,0.0,False,0
1704373435930926967,660000,0,560000,0,0.0,False,0
1704373436030698142,660000,0,560000,0,0.0,False,0
1704373436130832036,660000,0,560000,0,0.0,False,0
1704373436231802460,660000,0,560000,0,0.0,False,0
1704373436330871974,660000,0,560000,0,0.0,False,0
1704373436431511160,660000,0,560000,0,0.0,False,0
1704373436531122003,660000,0,560000,0,0.0,False,0
1704373436631094416,660000,0,560000,0,0.0,False,0
1704373436730784684,660000,0,560000,0,0.0,False,0
1704373436830788857,660000,0,560000,0,0.0,False,0
1704373436930853011,660000,0,560000,0,0.0,False,0
1704373437030937590,660000,0,560000,0,0.0,False,0
1704373437130725987,660000,0,560000,0,0.0,False,0
1704373437230473698,660000,0,560000,0,0.0,False,0
1704373437331004070,660000,0,560000,0,0.0,False,0
1704373437430758948,660000,0,560000,0,0.0,False,0
1704373437530752213,660000,0,560000,0,0.0,False,0
1704373437631157011,660000,0,560000,0,0.0,False,0
1704373437731282053,660000,0,560000,0,0.0,False,0
1704373437830969487,660000,0,560000,0,0.0,False,0
1704373437930741605,660000,0,560000,0,0.0,False,0
