time,pwm,distance,angle,control,velocity,target,target_center_offset
1704374695809739982,0,0,0,0,0.0,False,0
1704374695898151150,660000,0,560000,0,0.0,False,0
1704374695997957729,660000,0,560000,0,0.0,False,0
1704374696097729641,660000,0,560000,0,0.0,False,0
1704374696197619015,660000,0,560000,0,0.0,False,0
1704374696298143308,660000,0,560000,0,0.0,False,0
1704374696398282271,660000,0,560000,0,0.0,False,0
1704374696500153049,660000,0,560000,0,0.0,False,0
1704374696598197277,660000,0,560000,0,0.0,False,0
1704374696698392981,660000,0,560000,0,0.0,False,0
1704374696798416705,660000,0,560000,0,0.0,False,0
1704374696898479151,660000,0,560000,0,0.0,False,0
1704374696998166342,660000,0,560000,0,0.0,False,0
1704374697098430526,660000,0,560000,0,0.0,False,0
1704374697198281901,660000,0,560000,0,0.0,False,0
1704374697298381976,660000,0,560000,0,0.0,False,0
1704374697398427237,660000,0,560000,0,0.0,False,0
1704374697498567386,660000,0,560000,0,0.0,False,0
1704374697598548166,660000,0,560000,0,0.0,False,0
1704374697698393411,660000,0,560000,0,0.0,False,0
1704374697798499745,660000,0,560000,0,0.0,False,0
1704374697898452748,660000,0,560000,0,0.0,False,0
1704374697998323807,660000,0,560000,0,0.0,False,0
1704374698098396883,660000,0,560000,0,0.0,False,0
1704374698198456495,660000,0,560000,0,0.0,False,0
1704374698298458516,660000,0,560000,0,0.0,False,0
1704374698398504999,660000,0,560000,0,0.0,False,0
1704374698498388854,660000,0,560000,0,0.0,False,0
1704374698598276765,660000,0,560000,0,0.0,False,0
1704374698698188120,660000,0,560000,0,0.0,False,0
1704374698798275010,660000,0,560000,0,0.0,False,0
1704374698898147403,660000,0,560000,0,0.0,False,0
1704374698998266774,660000,0,560000,0,0.0,False,0
1704374699098296202,660000,0,560000,0,0.0,False,0
1704374699198643348,660000,0,560000,0,0.0,False,0
1704374699298415260,660000,0,560000,0,0.0,False,0
1704374699398242838,660000,0,560000,0,0.0,False,0
1704374699498225878,660000,0,560000,0,0.0,False,0
1704374699598364452,660000,0,560000,0,0.0,False,0
1704374699698575100,660000,0,560000,0,0.0,False,0
1704374699798334087,660000,0,560000,0,0.0,False,0
1704374699898568716,660000,0,560000,0,0.0,False,0
1704374699998354239,660000,0,560000,0,0.0,False,0
1704374700098409907,660000,0,560000,0,0.0,False,0
1704374700198525704,660000,0,560000,0,0.0,False,0
1704374700301575376,660000,0,560000,0,0.0,False,0
1704374700398353284,660000,0,560000,0,0.0,False,0
1704374700498482229,660000,0,560000,0,0.0,False,0
1704374700598286308,660000,0,560000,0,0.0,False,0
1704374700698460660,660000,0,560000,0,0.0,False,0
1704374700798456366,660000,0,560000,0,0.0,False,0
1704374700898548718,660000,0,560000,0,0.0,False,0
1704374700998322223,660000,0,560000,0,0.0,False,0
1704374701098448205,660000,0,560000,0,0.0,False,0
1704374701198522558,660000,0,560000,0,0.0,False,0
1704374701298574615,660000,0,560000,0,0.0,False,0
1704374701398378879,660000,0,560000,0,0.0,False,0
1704374701498489139,660000,0,560000,0,0.0,False,0
1704374701598333105,660000,0,560000,0,0.0,False,0
1704374701698255905,660000,0,560000,0,0.0,False,0
1704374701798394016,660000,0,560000,0,0.0,False,0
1704374701898575720,660000,0,560000,0,0.0,False,0
1704374701998472334,660000,0,560000,0,0.0,False,0
1704374702098554391,660000,0,560000,0,0.0,False,0
1704374702198498560,660000,0,560000,0,0.0,False,0
1704374702298462007,660000,0,560000,0,0.0,False,0
1704374702398521453,660000,0,560000,0,0.0,False,0
1704374702498523344,660000,0,560000,0,0.0,False,0
1704374702598653918,660000,0,560000,0,0.0,False,0
1704374702698861436,660000,0,560000,0,0.0,False,0
1704374702798635385,660000,0,560000,0,0.0,False,0
1704374702898157393,660000,0,560000,0,0.0,False,0
1704374702998862535,660000,0,560000,0,0.0,False,0
1704374703098784723,660000,0,560000,0,0.0,False,0
1704374703198707355,660000,0,560000,0,0.0,False,0
1704374703298666913,660000,0,560000,0,0.0,False,0
1704374703398256512,660000,0,560000,0,0.0,False,0
1704374703498414494,660000,0,560000,0,0.0,False,0
1704374703598097296,660000,0,560000,0,0.0,False,0
1704374703698359276,660000,0,560000,0,0.0,False,0
1704374703798397889,660000,0,560000,0,0.0,False,0
1704374703898409594,660000,0,560000,0,0.0,False,0
1704374703998451726,660000,0,560000,0,0.0,False,0
1704374704098280674,660000,0,560000,0,0.0,False,0
1704374704198334305,660000,0,560000,0,0.0,False,0
1704374704298110476,660000,0,560000,0,0.0,False,0
1704374704398323920,660000,0,560000,0,0.0,False,0
1704374704498400773,660000,0,560000,0,0.0,False,0
1704374704598374108,660000,0,560000,0,0.0,False,0
1704374704698436980,660000,0,560000,0,0.0,False,0
1704374704798614924,660000,0,560000,0,0.0,False,0
1704374704898465279,660000,0,560000,0,0.0,False,0
1704374704998247821,660000,0,560000,0,0.0,False,0
1704374705098355803,660000,0,560000,0,0.0,False,0
1704374705198742374,660000,0,560000,0,0.0,False,0
1704374705298504916,660000,0,560000,0,0.0,False,0
1704374705398304605,660000,0,560000,0,0.0,False,0
1704374705498683732,660000,0,560000,0,0.0,False,0
1704374705598558550,660000,0,560000,0,0.0,False,0
1704374705698101502,660000,0,560000,0,0.0,False,0
1704374705798369297,660000,0,560000,0,0.0,False,0
1704374705898366799,660000,0,560000,0,0.0,False,0
1704374705998452726,660000,0,560000,0,0.0,False,0
1704374706134998748,660000,0,560000,0,0.0,False,0
1704374706198463562,660000,0,560000,0,0.0,False,0
1704374706298574841,660000,0,560000,0,0.0,False,0
1704374706398587453,660000,0,560000,0,0.0,False,0
1704374706498637751,660000,0,560000,0,0.0,False,0
1704374706598488014,660000,0,560000,0,0.0,False,0
1704374706698719235,660000,0,560000,0,0.0,False,0
1704374706798587942,660000,0,560000,0,0.0,False,0
1704374706898888052,660000,0,560000,0,0.0,False,0
1704374706998590816,660000,0,560000,0,0.0,False,0
1704374707098421560,660000,0,560000,0,0.0,False,0
1704374707198426673,660000,0,560000,0,0.0,False,0
1704374707298773764,660000,0,560000,0,0.0,False,0
1704374707398421714,660000,0,560000,0,0.0,False,0
1704374707498415901,660000,0,560000,0,0.0,False,0
1704374707598827639,660000,0,560000,0,0.0,False,0
1704374707698451644,660000,0,560000,0,0.0,False,0
1704374707798460591,660000,0,560000,0,0.0,False,0
1704374707898442481,660000,0,560000,0,0.0,False,0
1704374707998324170,660000,0,560000,0,0.0,False,0
1704374708098763240,660000,0,560000,0,0.0,False,0
1704374708198401376,660000,0,560000,0,0.0,False,0
1704374708298551228,660000,0,560000,0,0.0,False,0
1704374708398308251,660000,0,560000,0,0.0,False,0
1704374708498034774,660000,0,560000,0,0.0,False,0
1704374708598334698,660000,0,560000,0,0.0,False,0
1704374708698196072,660000,0,560000,0,0.0,False,0
1704374708798532514,660000,0,560000,0,0.0,False,0
1704374708898266352,660000,0,560000,0,0.0,False,0
1704374708998288502,660000,0,560000,0,0.0,False,0
1704374709098517630,660000,0,560000,0,0.0,False,0
1704374709198347023,660000,0,560000,0,0.0,False,0
1704374709298343802,660000,0,560000,0,0.0,False,0
1704374709398412303,660000,0,560000,0,0.0,False,0
1704374709498331861,660000,0,560000,0,0.0,False,0
1704374709598433010,660000,0,560000,0,0.0,False,0
1704374709698316068,660000,0,560000,0,0.0,False,0
1704374709798703751,660000,0,560000,0,0.0,False,0
1704374709898467570,660000,0,560000,0,0.0,False,0
1704374709998411757,660000,0,560000,0,0.0,False,0
1704374710098472092,660000,0,560000,0,0.0,False,0
1704374710198504556,660000,0,560000,0,0.0,False,0
1704374710298341744,660000,0,560000,0,0.0,False,0
1704374710398446560,660000,0,560000,0,0.0,False,0
1704374710498566986,660000,0,560000,0,0.0,False,0
1704374710598320231,660000,0,560000,0,0.0,False,0
1704374710698298066,660000,0,560000,0,0.0,False,0
1704374710798314345,660000,0,560000,0,0.0,False,0
1704374710898373142,660000,0,560000,0,0.0,False,0
1704374710998550549,660000,0,560000,0,0.0,False,0
1704374711098334813,660000,0,560000,0,0.0,False,0
1704374711198870382,660000,0,560000,0,0.0,False,0
1704374711298241965,660000,0,560000,0,0.0,False,0
1704374711398466834,660000,0,560000,0,0.0,False,0
1704374711498735833,660000,0,560000,0,0.0,False,0
1704374711598532059,660000,0,560000,0,0.0,False,0
1704374711698490061,660000,0,560000,0,0.0,False,0
1704374711798489414,660000,0,560000,0,0.0,False,0
1704374711898562748,660000,0,560000,0,0.0,False,0
1704374711998190939,660000,0,560000,0,0.0,False,0
1704374712098404623,660000,0,560000,0,0.0,False,0
1704374712198109795,660000,0,560000,0,0.0,False,0
1704374712298384052,660000,0,560000,0,0.0,False,0
1704374712398572570,660000,0,560000,0,0.0,False,0
1704374712498525109,660000,0,560000,0,0.0,False,0
1704374712598535889,660000,0,560000,0,0.0,False,0
1704374712698326318,660000,0,560000,0,0.0,False,0
1704374712798320431,660000,0,560000,0,0.0,False,0
1704374712898261915,660000,0,560000,0,0.0,False,0
1704374712998464006,660000,0,560000,0,0.0,False,0
1704374713098185029,660000,0,560000,0,0.0,False,0
1704374713198389547,660000,0,560000,0,0.0,False,0
1704374713298472418,660000,0,560000,0,0.0,False,0
1704374713398204274,660000,0,560000,0,0.0,False,0
1704374713498132517,660000,0,560000,0,0.0,False,0
1704374713598725494,660000,0,560000,0,0.0,False,0
1704374713698122965,660000,0,560000,0,0.0,False,0
1704374713798492814,660000,0,560000,0,0.0,False,0
1704374713899100049,660000,0,560000,0,0.0,False,0
1704374713998737795,660000,0,560000,0,0.0,False,0
1704374714098173840,660000,0,560000,0,0.0,False,0
1704374714199264700,660000,0,560000,0,0.0,False,0
1704374714298637097,660000,0,560000,0,0.0,False,0
1704374714399143167,660000,0,560000,0,0.0,False,0
1704374714498176975,660000,0,560000,0,0.0,False,0
1704374714598676601,660000,0,560000,0,0.0,False,0
1704374714698504863,660000,0,560000,0,0.0,False,0
1704374714798257479,660000,0,560000,0,0.0,False,0
1704374714898350534,660000,0,560000,0,0.0,False,0
1704374714998150538,660000,0,560000,0,0.0,False,0
1704374715098298815,660000,0,560000,0,0.0,False,0
1704374715198628943,660000,0,560000,0,0.0,False,0
1704374715298332262,660000,0,560000,0,0.0,False,0
1704374715398441799,660000,0,560000,0,0.0,False,0
1704374715498525541,660000,0,560000,0,0.0,False,0
1704374715598586967,660000,0,560000,0,0.0,False,0
1704374715698390322,660000,0,560000,0,0.0,False,0
1704374715798358528,660000,0,560000,0,0.0,False,0
1704374715899035707,660000,0,560000,0,0.0,False,0
1704374715998291698,660000,0,560000,0,0.0,False,0
1704374716098367458,660000,0,560000,0,0.0,False,0
1704374716198134665,660000,0,560000,0,0.0,False,0
1704374716299346931,660000,0,560000,0,0.0,False,0
1704374716398399924,660000,0,560000,0,0.0,False,0
1704374716498167558,660000,0,560000,0,0.0,False,0
1704374716598623609,660000,0,560000,0,0.0,False,0
1704374716698530223,660000,0,560000,0,0.0,False,0
1704374716798595464,660000,0,560000,0,0.0,False,0
1704374716898453004,660000,0,560000,0,0.0,False,0
1704374716998532375,660000,0,560000,0,0.0,False,0
1704374717098416303,660000,0,560000,0,0.0,False,0
1704374717198755208,660000,0,560000,0,0.0,False,0
1704374717298421139,660000,0,560000,0,0.0,False,0
1704374717398437621,660000,0,560000,0,0.0,False,0
1704374717498943691,660000,0,560000,0,0.0,False,0
1704374717598588678,660000,0,560000,0,0.0,False,0
1704374717698548328,660000,0,560000,0,0.0,False,0
1704374717798970732,660000,0,560000,0,0.0,False,0
1704374717898479090,660000,0,560000,0,0.0,False,0
1704374717998386741,660000,0,560000,0,0.0,False,0
1704374718098414019,660000,0,560000,0,0.0,False,0
1704374718198560241,660000,0,560000,0,0.0,False,0
1704374718298255875,660000,0,560000,0,0.0,False,0
1704374718398627780,660000,0,560000,0,0.0,False,0
1704374718498407543,660000,0,560000,0,0.0,False,0
1704374718598513339,660000,0,560000,0,0.0,False,0
1704374718698269880,660000,0,560000,0,0.0,False,0
1704374718798448916,660000,0,560000,0,0.0,False,0
1704374718898425862,660000,0,560000,0,0.0,False,0
1704374718998397956,660000,0,560000,0,0.0,False,0
1704374719098444031,660000,0,560000,0,0.0,False,0
1704374719198092443,660000,0,560000,0,0.0,False,0
1704374719298837732,660000,0,560000,0,0.0,False,0
1704374719399071231,660000,0,560000,0,0.0,False,0
1704374719498463405,660000,0,560000,0,0.0,False,0
1704374719598664589,660000,0,560000,0,0.0,False,0
1704374719698623036,660000,0,560000,0,0.0,False,0
1704374719798956218,660000,0,560000,0,0.0,False,0
1704374719898547298,660000,0,560000,0,0.0,False,0
1704374719998618187,660000,0,560000,0,0.0,False,0
1704374720098835501,660000,0,560000,0,0.0,False,0
1704374720198771132,660000,0,560000,0,0.0,False,0
1704374720298181195,660000,0,560000,0,0.0,False,0
1704374720398426971,660000,0,560000,0,0.0,False,0
1704374720498440306,660000,0,560000,0,0.0,False,0
1704374720598154291,660000,0,560000,0,0.0,False,0
1704374720698323031,660000,0,560000,0,0.0,False,0
1704374720798703176,660000,0,560000,0,0.0,False,0
1704374720898514198,660000,0,560000,0,0.0,False,0
1704374720998434645,660000,0,560000,0,0.0,False,0
1704374721098478275,660000,0,560000,0,0.0,False,0
1704374721198309463,660000,0,560000,0,0.0,False,0
1704374721298342241,660000,0,560000,0,0.0,False,0
1704374721398761775,660000,0,560000,0,0.0,False,0
1704374721498364743,660000,0,560000,0,0.0,False,0
1704374721598348041,660000,0,560000,0,0.0,False,0
1704374721698826888,660000,0,560000,0,0.0,False,0
1704374721798137249,660000,0,560000,0,0.0,False,0
1704374721898478913,660000,0,560000,0,0.0,False,0
1704374721998671800,660000,0,560000,0,0.0,False,0
1704374722098538729,660000,0,560000,0,0.0,False,0
1704374722198153512,660000,0,560000,0,0.0,False,0
1704374722298695359,660000,0,560000,0,0.0,False,0
1704374722398462492,660000,0,560000,0,0.0,False,0
1704374722498103534,660000,0,560000,0,0.0,False,0
1704374722598666510,660000,0,560000,0,0.0,False,0
1704374722698275127,660000,0,560000,0,0.0,False,0
1704374722798341016,660000,0,560000,0,0.0,False,0
1704374722898570810,660000,0,560000,0,0.0,False,0
1704374722998642681,660000,0,560000,0,0.0,False,0
1704374723098486221,660000,0,560000,0,0.0,False,0
1704374723198485870,660000,0,560000,0,0.0,False,0
1704374723298422760,660000,0,560000,0,0.0,False,0
1704374723398232449,660000,0,560000,0,0.0,False,0
1704374723498644649,660000,0,560000,0,0.0,False,0
1704374723598499410,660000,0,560000,0,0.0,False,0
1704374723698579762,660000,0,560000,0,0.0,False,0
1704374723798583745,683058,0,560000,0,0.0,False,0
1704374723898132417,681647,0,560000,0,0.0,False,0
1704374723998309064,681647,0,560000,0,0.0,False,0
1704374724098414268,689647,0,560000,0,0.0,False,0
1704374724198379714,695294,0,560000,0,0.0,False,0
1704374724298468343,697176,0,560000,0,0.0,False,0
1704374724399050078,700000,0,560000,0,0.0,False,0
1704374724498360402,710352,0,560000,0,0.0,False,0
1704374724598081128,721176,0,560000,0,0.0,False,0
1704374724698272441,722588,0,560000,0,0.0,False,0
1704374724798603494,722588,0,560000,0,1.7486754655838013,False,0
1704374724898125538,721647,0,560000,0,2.1100692749023438,False,0
1704374724998106316,708941,0,560000,0,2.442714214324951,False,0
1704374725099195546,707529,0,677882,0,2.9088234901428223,False,0
1704374725199313731,705176,0,560000,0,2.767421245574951,False,0
1704374725298683183,705176,0,560000,0,2.7223434448242188,False,0
1704374725399904578,705176,0,560000,0,2.6573500633239746,False,0
1704374725499381899,706117,0,560000,0,2.453073501586914,False,0
1704374725599105847,705647,0,560000,0,2.4469757080078125,False,0
1704374725698312968,705176,0,674588,0,2.361886501312256,False,0
1704374725799207737,703764,0,560000,0,2.0476396083831787,False,0
1704374725898628355,704235,0,560000,0,4.082306385040283,False,0
1704374725997940845,703294,0,560000,0,1.9131145477294922,False,0
1704374726098212380,702823,0,560000,0,1.7995051145553589,False,0
1704374726199052112,703294,0,560000,0,1.5692006349563599,False,0
1704374726298795764,704235,0,560000,0,1.5705381631851196,False,0
1704374726398675933,708000,0,560000,0,1.531231164932251,False,0
1704374726498742692,709411,0,560000,0,1.5340888500213623,False,0
1704374726599420204,708941,0,560000,0,1.5685908794403076,False,0
1704374726698277699,709411,0,560000,0,2.5444467067718506,False,0
1704374726799053284,708941,0,560000,0,2.6684200763702393,False,0
1704374726898338552,709411,0,707529,0,1.9772186279296875,False,0
1704374726999764962,708470,0,560000,0,2.0386011600494385,False,0
1704374727098130278,708470,0,560000,0,1.9157780408859253,False,0
1704374727199169804,708000,0,560000,0,2.0050299167633057,False,0
1704374727298828216,707058,0,560000,0,2.0444254875183105,False,0
1704374727399210675,705176,0,628470,0,1.9836950302124023,False,0
1704374727498422092,703294,0,560000,0,1.913252830505371,False,0
1704374727599835503,703294,0,560000,0,1.9178988933563232,False,0
1704374727698949180,703294,0,560000,0,1.8039509057998657,False,0
1704374727799168586,703294,0,560000,0,1.747207522392273,False,0
1704374727898866738,703294,0,560000,0,1.4583507776260376,False,0
1704374727998816647,702352,0,664705,0,5.051970481872559,False,0
1704374728099550603,702352,0,560000,0,1.4216376543045044,False,0
1704374728199191830,702823,0,626823,0,1.2244409322738647,False,0
1704374728299932507,702352,0,608705,0,1.074814796447754,False,0
1704374728398290230,703294,0,684470,0,0.0,False,0
1704374728497906568,702352,0,699294,0,0.9007450342178345,False,0
1704374728599254295,703764,0,686117,0,0.79606693983078,False,0
1704374728698653413,703764,0,727294,0,2.3505334854125977,False,0
1704374728798771727,704235,0,679529,0,1.0203156471252441,False,0
1704374728898007903,706117,0,682823,0,0.0,False,0
1704374728999611386,708941,0,560000,0,0.0,False,0
1704374729099104559,710352,0,560000,0,0.0,False,0
1704374729198321068,712235,0,560000,0,0.77549147605896,False,0
1704374729297998202,708941,0,560000,0,0.0,False,0
1704374729398632844,705647,0,560000,0,1.2515134811401367,False,0
1704374729499119024,705647,0,560000,0,2.8441896438598633,False,0
1704374729600065237,706117,0,560000,0,0.0,False,0
1704374729698760530,707058,0,560000,0,1.495408535003662,False,0
1704374729798329943,709411,0,654823,0,1.4216010570526123,False,0
1704374729897861115,708470,0,715764,0,1.4986470937728882,False,0
1704374729998226556,708000,0,656470,0,1.4953210353851318,False,0
1704374730099502005,707058,0,768470,0,1.4563919305801392,False,0
1704374730199697226,707529,0,560000,0,1.4943875074386597,False,0
1704374730298375538,707529,0,686117,0,1.4233485460281372,False,0
1704374730398006339,708941,0,612000,0,1.4589437246322632,False,0
1704374730498769720,710352,0,733882,0,1.4588713645935059,False,0
1704374730599058680,711764,0,560000,0,1.52851402759552,False,0
1704374730698234449,709411,0,747058,0,1.7023756504058838,False,0
1704374730797832417,714117,0,644941,0,1.8501100540161133,False,0
