time,pwm,distance,angle,control,velocity,target,target_center_offset
1704374704247281543,0,0,0,0,0.0,False,0
1704374704338822659,0,0.3433758616447449,0,0,0.41009828448295593,False,0
1704374704439524390,0,0.3938816785812378,597837,0,0.0,True,17
1704374704539197262,0,0.387723833322525,584399,0,0.0,True,14
1704374704639126854,0,0.3848779797554016,591921,0,0.0,True,13
1704374704739703438,0,0.38610464334487915,606958,0,0.0,True,17
1704374704839288460,0,0.3895229399204254,590503,0,0.0,True,12
1704374704939421642,0,0.39261412620544434,605509,0,0.0,True,16
1704374705039519713,0,0.38766658306121826,610871,0,0.0,True,18
1704374705139310326,0,0.39008718729019165,595888,0,0.0,True,17
1704374705239292139,0,0.38693875074386597,588429,0,0.0,True,12
1704374705339382841,0,0.3978070020675659,586968,0,0.0,True,11
1704374705439423894,0,0.38777288794517517,594511,0,0.0,True,16
1704374705539143267,0,0.3879282772541046,577328,0,0.0,True,12
1704374705639308578,0,0.3916327953338623,592351,0,0.0,True,16
1704374705739582722,0,0.3910112977027893,596142,0,0.0,True,17
1704374705839025894,0,0.389858216047287,590921,0,0.0,True,12
1704374705939941770,0,0.3894411623477936,599970,0,0.0,True,18
1704374706039289962,0,0.38853341341018677,586513,0,0.0,True,12
1704374706139193999,0,0.39452773332595825,591039,0,0.0,True,12
1704374706239781769,0,0.38873785734176636,596342,0,0.0,True,17
1704374706339489530,0,0.3877483606338501,588878,0,0.0,True,12
1704374706439521233,0,0.3867506682872772,576205,0,0.0,True,11
1704374706539397548,0,0.3562803566455841,596451,0,0.0,True,14
1704374706639219808,0,0.3444307744503021,586026,0,0.0,True,16
1704374706739316973,0,0.3406526446342468,595060,0,0.0,True,16
1704374706839900835,0,0.341061532497406,610827,0,0.0,True,19
1704374706939443265,715244,0.33972039818763733,599660,715244.375,0.0,True,19
1704374707038757624,715000,0.3389189839363098,597446,715000.0,0.0,True,16
1704374707139055897,715177,0.3257773220539093,596018,715177.875,0.09381867945194244,True,18
1704374707239894665,715075,0.3217538595199585,599822,715075.75,1.332173228263855,True,19
1704374707340621803,660000,0.2715914845466614,584894,660000.0,0.0,True,15
1704374707438773898,660000,0.2498386651277542,622364,660000.0,1.0580835342407227,True,22
1704374707538353847,660000,0.2420697957277298,604465,660000.0,0.0,True,19
1704374707638503992,660000,0.23140600323677063,598537,660000.0,0.0,True,18
1704374707738825192,660000,0.24235601723194122,597085,660000.0,0.0,True,17
1704374707839199279,660000,0.24434320628643036,598639,660000.0,0.0,True,18
1704374707939147612,585000,0.24838301539421082,597190,585000.0,0.0,True,17
1704374708038769208,660000,0.24303476512432098,597241,660000.0,0.0,True,17
1704374708140273931,660000,0.23852065205574036,597292,660000.0,0.0,True,17
1704374708238600635,585000,0.2442859709262848,601830,585000.0,0.0,True,17
1704374708338777021,660000,0.24108028411865234,593638,660000.0,0.0,True,16
1704374708439415180,660000,0.24482569098472595,597438,660000.0,0.0,True,17
1704374708538857334,585000,0.24726267158985138,597489,585000.0,0.0,True,17
1704374708638949758,660000,0.24534089863300323,608773,660000.0,0.0,True,17
1704374708739395438,660000,0.24354997277259827,597585,660000.0,0.0,True,17
1704374708839368715,585000,0.24641218781471252,597634,585000.0,0.0,True,17
