time,pwm,distance,angle,control,velocity,target
1703003571860950354,715000,1.6507129669189453,629355,715000.0,0.0,True
1703003571959047762,660000,0.7711052894592285,627199,660000.0,0.28364869952201843,True
1703003572058479761,660000,0.901679515838623,622047,660000.0,0.0,True
1703003572161177817,715000,1.0767080783843994,625879,715000.0,0.0,True
1703003572255414169,660000,1.1618303060531616,625969,660000.0,0.0,True
1703003572362921835,660000,1.3451756238937378,626090,660000.0,0.0,True
1703003572457234113,660000,1.2656060457229614,648543,660000.0,0.0,True
1703003572555489206,716186,1.6144119501113892,621761,716186.8125,0.22690704464912415,True
1703003572655823483,660000,1.8067528009414673,560000,716602.6875,0.0,False
1703003572756151539,660000,1.899161458015442,560000,716602.6875,0.0,False
1703003572860782150,660000,1.9994370937347412,560000,716602.6875,0.0,False
1703003572955880242,660000,1.9994370937347412,560000,716602.6875,0.0,False
1703003573057049520,660000,1.9994370937347412,560000,716602.6875,0.0,False
1703003573155141890,660000,1.9994370937347412,560000,716602.6875,0.0,False
1703003573260211724,660000,1.9994370937347412,560000,716602.6875,0.0,False
1703003573355999131,660000,18.178476333618164,560000,716602.6875,0.0,False
1703003573457876335,660000,18.178476333618164,560000,716602.6875,0.13612616062164307,False
1703003573559124705,660000,18.178476333618164,560000,716602.6875,0.0,False
1703003573653535353,660000,18.178476333618164,560000,716602.6875,0.0,False
1703003573762510260,660000,18.178476333618164,560000,716602.6875,0.0,False
1703003573857786260,660000,18.178476333618164,560000,716602.6875,0.0,False
1703003573965916464,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574064497223,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574156884075,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574258211408,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574357336871,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574460116056,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574558095501,660000,22.231691360473633,560000,716602.6875,0.0,False
1703003574654405149,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003574760894723,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003574857877964,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003574964974426,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003575056541667,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003575157876611,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003575254587871,660000,22.228330612182617,560000,716602.6875,0.0,False
1703003575356131704,660000,22.173898696899414,560000,716602.6875,0.0,False
1703003575461191556,660000,22.173898696899414,560000,716602.6875,0.0,False
1703003575558600352,660000,22.173898696899414,560000,716602.6875,0.0,False
1703003575660715204,660000,22.173898696899414,560000,716602.6875,0.0,False
1703003575754243352,660000,22.173898696899414,560000,716602.6875,0.05186987668275833,False
1703003575856887722,660000,22.173898696899414,560000,716602.6875,0.0,False
1703003575962166074,660000,22.130401611328125,560000,716602.6875,0.0,False
1703003576055368555,660000,22.130401611328125,560000,716602.6875,0.0,False
1703003576159312129,660000,22.130401611328125,560000,716602.6875,0.0,False
1703003576255878944,660000,22.130401611328125,560000,716602.6875,0.0,False
1703003576356904963,660000,22.130401611328125,560000,716602.6875,0.0,False
1703003576457848981,660000,22.130401611328125,560000,716602.6875,0.19025374948978424,False
1703003576558854000,660000,22.130401611328125,560000,716602.6875,0.0,False
1703003576657612037,660000,22.124292373657227,560000,716602.6875,0.0,False
1703003576758336203,660000,22.124292373657227,560000,716602.6875,0.38338249921798706,False
1703003576856860203,660000,22.124292373657227,560000,716602.6875,0.0,False
1703003576955989351,660000,22.124292373657227,560000,716602.6875,0.0,False
1703003577060805351,660000,22.124292373657227,560000,716602.6875,0.0,False
1703003577154376518,660000,22.124292373657227,560000,716602.6875,0.0,False
1703003577256672703,660000,22.124292373657227,560000,716602.6875,0.0,False
1703003577353197129,660000,22.126615524291992,560000,716602.6875,0.0,False
1703003577461276906,660000,22.126615524291992,560000,716602.6875,0.0,False
1703003577561131351,660000,22.126615524291992,560000,716602.6875,0.0,False
1703003577656973277,660000,22.126615524291992,560000,716602.6875,0.0,False
1703003577755641054,660000,22.126615524291992,560000,716602.6875,0.0,False
1703003577854347258,660000,22.126615524291992,560000,716602.6875,0.22313658893108368,False
1703003577958915814,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578059533369,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578156857999,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578257772573,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578358884498,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578459657795,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578556031887,660000,22.125478744506836,560000,716602.6875,0.0,False
1703003578657423035,660000,22.12546157836914,560000,716602.6875,0.0,False
1703003578755555146,660000,22.12546157836914,560000,716602.6875,0.0,False
1703003578856504165,660000,22.12546157836914,560000,716602.6875,0.0,False
1703003578953937239,660000,22.12546157836914,560000,716602.6875,0.0,False
1703003579060993850,660000,13.450971603393555,560000,716602.6875,0.0,False
1703003579160727183,660000,13.450971603393555,560000,716602.6875,0.0,False
1703003579259793831,660000,7.094785213470459,560000,716602.6875,0.0,False
1703003579361236387,660000,7.094785213470459,560000,716602.6875,0.0,False
1703003579455450702,660000,7.094785213470459,560000,716602.6875,0.0,False
1703003579560657794,660000,7.094785213470459,560000,716602.6875,0.0,False
1703003579655602794,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003579752717442,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003579857087886,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003579954250183,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003580055728201,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003580157289905,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003580255318720,660000,14.251696586608887,560000,716602.6875,0.0,False
1703003580356529905,660000,22.121896743774414,560000,716602.6875,0.0,False
1703003580454898219,660000,22.121896743774414,560000,716602.6875,0.0,False
1703003580561070127,660000,22.121896743774414,560000,716602.6875,0.0,False
1703003580655604608,660000,22.121896743774414,560000,716602.6875,0.0,False
1703003580760809479,660000,22.121896743774414,560000,716602.6875,0.0,False
1703003580855967960,660000,22.121896743774414,560000,716602.6875,0.0,False
1703003580959945608,660000,22.123294830322266,560000,716602.6875,0.0,False
1703003581070940867,660000,22.123294830322266,560000,716602.6875,1.0741347074508667,False
1703003581157439126,660000,22.123294830322266,560000,716602.6875,0.0,False
1703003581260166571,660000,22.123294830322266,560000,716602.6875,0.0,False
1703003581360746274,660000,22.123294830322266,560000,716602.6875,0.0,False
1703003581463046589,660000,22.123294830322266,560000,716602.6875,0.0,False
1703003581559504756,660000,22.123294830322266,560000,716602.6875,0.0,False
1703003581656153015,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003581758905108,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003581855408219,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003581960991848,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003582056069885,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003582159097607,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003582259451033,660000,22.12422752380371,560000,716602.6875,0.0,False
1703003582360357570,660000,22.12307357788086,560000,716602.6875,0.0,False
1703003582458695681,660000,22.12307357788086,560000,716602.6875,0.0,False
1703003582558731940,660000,22.12307357788086,560000,716602.6875,0.0,False
1703003582662462274,660000,22.12307357788086,560000,716602.6875,0.0,False
1703003582757567237,660000,22.12307357788086,560000,716602.6875,0.1963362842798233,False
1703003582863698922,660000,22.12307357788086,560000,716602.6875,0.0,False
1703003582954951274,660000,22.12311553955078,560000,716602.6875,0.0,False
1703003583054284199,660000,22.12311553955078,560000,716602.6875,0.0,False
1703003583157466644,660000,22.12311553955078,560000,716602.6875,0.0,False
1703003583259522366,660000,22.12311553955078,560000,716602.6875,0.0,False
1703003583359896421,660000,22.12311553955078,560000,716602.6875,0.0,False
1703003583454182588,660000,22.12311553955078,560000,716602.6875,0.0,False
1703003583562285106,660000,22.12311553955078,560000,716602.6875,0.1411556601524353,False
1703003583660863273,660000,22.123931884765625,560000,716602.6875,0.0,False
1703003583756217051,660000,22.123931884765625,560000,716602.6875,0.0,False
1703003583856387791,660000,22.123931884765625,560000,716602.6875,0.0,False
1703003583954320606,660000,22.123931884765625,560000,716602.6875,0.0,False
1703003584055453958,660000,22.123931884765625,560000,716602.6875,0.0,False
1703003584155204976,660000,17.536701202392578,560000,716602.6875,0.0,False
1703003584255223588,660000,3.545850992202759,560000,716602.6875,0.21699513494968414,False
1703003584354886273,660000,2.576091766357422,560000,716602.6875,0.0,False
1703003584454265384,660000,1.8918178081512451,560000,716602.6875,0.5240305066108704,False
1703003584554746847,660000,1.8665976524353027,560000,716602.6875,0.0,False
1703003584658152235,660000,1.8557212352752686,560000,716602.6875,0.0,False
1703003584758041550,660000,1.8350805044174194,560000,716602.6875,0.0,False
1703003584855407106,660000,1.825308084487915,560000,716602.6875,0.2836112082004547,False
1703003584955007680,660000,1.8110134601593018,560000,716602.6875,0.0,False
1703003585056324198,660000,1.7916730642318726,560000,716602.6875,0.0,False
1703003585157055365,660000,1.7768548727035522,560000,716602.6875,0.0,False
1703003585255370735,660000,1.7768548727035522,560000,716602.6875,0.0,False
1703003585357792994,660000,1.7768548727035522,560000,716602.6875,0.0,False
1703003585456356679,660000,1.7768548727035522,560000,716602.6875,0.0,False
1703003585555943902,660000,1.7768548727035522,560000,716602.6875,0.0,False
1703003585660747216,660000,17.79964828491211,560000,716602.6875,0.0,False
1703003585754683901,660000,1.893829584121704,560000,716602.6875,0.0,False
1703003585855236901,660000,1.88215172290802,560000,716602.6875,0.0,False
1703003585954516327,660000,1.858460783958435,560000,716602.6875,0.10803546011447906,False
1703003586054267124,660000,1.8378773927688599,560000,716602.6875,0.0,False
1703003586158648735,660000,1.809402346611023,560000,716602.6875,0.0,False
1703003586255596531,660000,1.8006277084350586,560000,716602.6875,0.0,False
1703003586362964179,660000,1.7687671184539795,560000,716602.6875,0.0,False
1703003586458363049,660000,1.7490423917770386,560000,716602.6875,0.0,False
1703003586558033049,660000,1.7369801998138428,560000,716602.6875,0.22949786484241486,False
1703003586663176105,660000,1.4813107252120972,560000,716602.6875,0.0,False
1703003586756707679,660000,1.6869486570358276,560000,716602.6875,0.9276171326637268,False
1703003586860623234,660000,1.686302661895752,560000,716602.6875,0.0,False
1703003587006036660,660000,1.9114117622375488,560000,716602.6875,0.0,False
1703003587068559864,660000,1.4945096969604492,560000,716602.6875,0.0,False
1703003587155717345,660000,1.4152263402938843,560000,716602.6875,0.2834498882293701,False
1703003587263064845,660000,1.1051993370056152,560000,716602.6875,0.0,False
1703003587361863493,660000,0.8814804553985596,560000,716602.6875,0.0,False
1703003587455371900,660000,0.8254137635231018,560000,716602.6875,0.0,False
1703003587561297993,660000,0.6482998728752136,560000,716602.6875,0.0,False
1703003587655206345,660000,0.5217000246047974,560000,716602.6875,0.0,False
1703003587763571030,660000,0.4257667660713196,659574,716602.6875,0.0,True
1703003587939816085,660000,0.29872530698776245,653729,660000.0,0.0,True
1703003588013621159,660000,0.2571414113044739,657557,660000.0,0.0,True
1703003588067097252,660000,0.2571414113044739,664368,660000.0,0.0,True
1703003588159218493,660000,0.2400989532470703,656215,660000.0,0.0,True
1703003588268269067,660000,0.20280838012695312,660122,660000.0,0.0,True
1703003588355462437,660000,0.2510407865047455,663931,660000.0,0.15277642011642456,True
1703003588466138529,660000,0.585780918598175,669360,660000.0,0.6659213900566101,True
1703003588554335955,585000,0.6097090244293213,682191,585000.0,0.0,True
1703003588654108381,660000,0.6420847773551941,390954,660000.0,0.0,True
1703003588759879326,660000,0.628452479839325,362801,660000.0,0.0,True
1703003588855090881,660000,0.6223763823509216,675477,660000.0,0.0,True
1703003588955561640,660000,0.6627826690673828,270000,660000.0,0.0,True
1703003589056584474,585000,0.634512186050415,667889,585000.0,0.0,True
1703003589154871899,660000,0.6284933686256409,369687,660000.0,0.0,True
1703003589264153529,660000,0.6603947877883911,870000,660000.0,0.0,True
1703003589360770214,660000,0.6269968152046204,681374,660000.0,0.0,True
1703003589458276770,660000,0.625336766242981,676094,660000.0,0.0,True
1703003589565659955,660000,0.6244944334030151,270000,660000.0,0.0,True
1703003589658583751,585000,0.6296464204788208,365851,660000.0,0.0,True
1703003589760069881,660000,0.6075255870819092,373093,660000.0,0.0,True
1703003589861495177,660000,0.6234803795814514,870000,660000.0,0.0,True
1703003589954717251,660000,0.604753315448761,870000,660000.0,0.0,True
1703003590056072917,660000,0.6057101488113403,377039,660000.0,0.0,True
1703003590154801288,660000,0.6365075707435608,270000,660000.0,0.0,True
1703003590257250436,660000,0.6029706001281738,870000,660000.0,0.0,True
1703003590362344195,660000,0.5978595018386841,364689,660000.0,0.0,True
1703003590451304621,660000,0.6494447588920593,368757,660000.0,0.0,True
1703003590558926750,660000,0.6253122091293335,368300,660000.0,0.0,True
1703003590656545324,660000,0.6261463165283203,870000,660000.0,0.0,True
1703003590762563621,660000,0.5875555276870728,375298,660000.0,0.0,True
1703003590861495213,660000,0.627561092376709,382317,660000.0,0.0,True
1703003590959067621,660000,0.6237911581993103,870000,660000.0,0.0,True
1703003591065050250,660000,0.6285178661346436,870000,660000.0,0.0,True
1703003591155091009,585000,0.6285751461982727,870000,585000.0,0.0,True
1703003591259981102,715000,0.6425509452819824,366547,715000.0,0.0,True
1703003591358872009,660000,0.6389772295951843,366090,660000.0,0.0,True
1703003591456120602,660000,0.6259909868240356,365633,660000.0,0.0,True
1703003591555317083,660000,0.6276019811630249,362172,660000.0,0.0,True
1703003591655244602,660000,0.620078444480896,560000,585000.0,0.0,False
1703003591764569565,660000,0.6254348754882812,364256,660000.0,0.0,True
1703003591856313768,660000,0.6304069757461548,368294,660000.0,0.0,True
1703003591959841176,660000,0.6061762571334839,560000,660000.0,0.0,False
1703003592057976287,660000,0.623553991317749,560000,660000.0,0.0,False
1703003592164213546,660000,0.6339070200920105,560000,660000.0,0.0,False
1703003592257580509,660000,0.76087486743927,342527,660000.0,0.0,True
1703003592356828953,660000,0.6347656846046448,352712,660000.0,0.0,True
1703003592463596101,715000,0.7701075673103333,361238,715000.0,0.0,True
1703003592597850823,660000,1.1980005502700806,360629,660000.0,0.0,True
1703003592659646675,715542,1.6486767530441284,360324,715542.375,0.0,True
1703003592762990620,739518,2.8448128700256348,359871,739518.6875,0.0,True
1703003592853769471,660000,1.3630849123001099,374376,660000.0,0.028760407119989395,True
1703003592959620175,585000,1.2690407037734985,368721,585000.0,0.0,True
1703003593058564101,660000,0.27458456158638,870000,660000.0,1.201259732246399,True
1703003593158967138,715000,0.12643630802631378,870000,715000.0,0.0,True
1703003593256489082,660000,0.07713260501623154,870000,660000.0,0.0,True
1703003593360001490,660000,0.2832775115966797,381954,660000.0,0.0,True
1703003593458050878,660000,0.3210996389389038,347866,660000.0,0.0,True
1703003593559119823,585000,0.3240109086036682,369794,585000.0,0.29169726371765137,True
1703003593658396841,660000,0.3206825852394104,672095,660000.0,0.0,True
1703003593757551415,660000,0.3242235481739044,346986,660000.0,0.5669649839401245,True
1703003593863533341,660000,0.31799209117889404,353233,660000.0,0.0,True
1703003593955401397,660000,0.3193005323410034,678878,660000.0,0.0,True
1703003594063071971,660000,0.32149216532707214,354451,660000.0,0.0,True
1703003594158771359,660000,0.31926780939102173,365238,660000.0,0.0,True
1703003594260960211,660000,0.32950636744499207,361789,660000.0,0.0,True
1703003594364014193,660000,0.32457518577575684,270000,660000.0,0.0,True
1703003594455953933,660000,0.32087066769599915,356062,660000.0,0.0,True
1703003594556458970,660000,0.3227842450141907,355630,660000.0,0.0,True
1703003594654680192,660000,0.3193005323410034,349929,660000.0,0.0,True
1703003594764284711,585000,0.3153343200683594,356429,585000.0,0.0,True
1703003594859094970,660000,0.3152361810207367,365723,660000.0,0.0,True
1703003594964977118,660000,0.31168705224990845,363025,660000.0,0.0,True
1703003595055072451,715000,0.3163483738899231,870000,715000.0,0.0,True
1703003595159009359,660000,0.3125620484352112,870000,660000.0,0.0,True
1703003595263875211,660000,0.31168705224990845,270000,660000.0,0.0,True
1703003595359007970,585000,0.3185400068759918,354364,585000.0,0.0,True
1703003595475465007,715000,0.31508898735046387,356160,715000.0,0.0,True
1703003595561311007,660000,0.3209197223186493,344462,660000.0,0.0,True
1703003595698708192,660000,0.31501537561416626,870000,660000.0,0.0,True
1703003595764949470,660000,0.2929109036922455,367747,660000.0,0.0,True
1703003595869083507,660000,0.31948861479759216,359089,660000.0,0.0,True
1703003595968708988,660000,0.31594765186309814,369881,660000.0,0.0,True
1703003596060904543,660000,0.31847459077835083,870000,660000.0,0.0,True
1703003596174434414,660000,0.31594765186309814,338451,660000.0,0.0,True
1703003596254109821,660000,0.31765681505203247,364252,660000.0,0.0,True
1703003596355551821,660000,0.31514623761177063,364555,660000.0,0.0,True
1703003596464320525,660000,0.315898597240448,349873,660000.0,0.0,True
1703003596562275080,660000,0.3159312903881073,359937,660000.0,0.0,True
1703003596672821080,660000,0.3183600902557373,359476,660000.0,0.0,True
1703003596757281099,660000,0.3228742182254791,347051,660000.0,0.0,True
1703003596862534450,660000,0.3249431848526001,339868,660000.0,0.0,True
1703003596954295598,660000,0.321999192237854,354376,660000.0,0.0,True
1703003597063841987,660000,0.3205026686191559,350203,660000.0,0.0,True
1703003597161935358,660000,0.321933776140213,345249,660000.0,0.036339595913887024,True
1703003597253170098,660000,0.3234548270702362,348547,660000.0,0.0,True
1703003597366154098,660000,0.3207806944847107,348320,660000.0,0.6187670826911926,True
1703003597456736302,660000,0.3226125240325928,356115,660000.0,0.0,True
1703003597560955080,660000,0.3150235712528229,352682,660000.0,0.0,True
1703003597658624728,660000,0.32266977429389954,340992,660000.0,0.0,True
1703003597753342635,660000,0.31926780939102173,334029,660000.0,0.0,True
1703003597858930968,660000,0.32701215147972107,335257,660000.0,0.0,True
1703003597955254042,660000,0.3242480754852295,341782,660000.0,0.0,True
1703003598066661579,660000,0.3225225806236267,353312,660000.0,0.0,True
1703003598163138153,660000,0.32423990964889526,346130,660000.0,0.0,True
1703003598260739894,660000,0.32003653049468994,336690,660000.0,0.0,True
1703003598359679283,660000,0.32184380292892456,337742,660000.0,0.0,True
1703003598455698820,660000,0.319145143032074,355271,660000.0,0.0,True
1703003598556446264,660000,0.31747689843177795,870000,660000.0,0.0,True
1703003598659052875,660000,0.3183600902557373,342068,660000.0,0.0,True
1703003598758944338,660000,0.32645606994628906,870000,660000.0,0.0,True
1703003598855807912,660000,0.32320132851600647,870000,660000.0,0.0,True
1703003598967302838,660000,0.3195295035839081,270000,660000.0,0.0,True
1703003599057726449,660000,0.33113375306129456,340150,660000.0,0.0,True
1703003599164905912,660000,0.3163074851036072,350929,660000.0,0.0,True
1703003599259740060,660000,0.3209933340549469,351454,660000.0,0.12423738092184067,True
1703003599356426227,660000,0.3261289596557617,345768,660000.0,0.0,True
1703003599462385819,660000,0.3174523711204529,270000,660000.0,0.0,True
1703003599555682819,660000,0.32427260279655457,341339,660000.0,0.0,True
1703003599662554227,660000,0.3183519244194031,352344,660000.0,0.0,True
1703003599759984226,660000,0.3208461403846741,348904,660000.0,0.0,True
1703003599855737338,660000,0.32426443696022034,326723,660000.0,0.0,True
1703003599957145134,660000,0.3224080801010132,344261,660000.0,0.0,True
1703003600058719115,660000,0.31827014684677124,337069,660000.0,0.0,True
1703003600162094893,660000,0.31833556294441223,340376,660000.0,0.0,True
1703003600260934430,660000,0.31997111439704895,270000,660000.0,0.0,True
1703003600364852930,660000,2.0599524974823,338194,660000.0,0.0,True
1703003600456763800,715188,1.2492750883102417,353487,715188.6875,0.0,True
1703003600572058485,660000,2.6323955059051514,870000,660000.0,0.0,True
1703003600666743448,660000,0.2512452304363251,649482,660000.0,0.0,True
1703003600801014633,660000,0.2512452304363251,333904,660000.0,0.0,True
1703003600863168892,748133,4.704492092132568,343346,748133.6875,0.0,True
1703003600954764226,660000,0.2254362404346466,324151,660000.0,0.14308828115463257,True
1703003601062408800,715000,4.646078109741211,870000,715000.0,0.0,True
1703003601161619540,660000,0.2728835940361023,331717,660000.0,0.5573219656944275,True
1703003601255663559,660000,0.2728835940361023,339557,660000.0,0.0,True
1703003601357408522,660000,0.2728835940361023,357124,660000.0,0.0,True
1703003601453836762,660000,0.2728835940361023,338097,660000.0,0.0,True
1703003601561499151,770000,2.4357776641845703,339772,850000.0,0.29877418279647827,True
1703003601655430392,660000,0.1624511480331421,350584,660000.0,4.698448657989502,True
1703003601764600022,660000,0.24483387172222137,355437,660000.0,4.085671901702881,True
1703003601858815040,660000,1.0104354619979858,373805,660000.0,0.0,True
1703003601952713040,660000,0.17492222785949707,270000,660000.0,0.0,True
1703003602054464170,660000,0.1761080026626587,368157,660000.0,0.0,True
1703003602157860947,660000,0.1761080026626587,371406,660000.0,0.0,True
1703003602258121373,660000,0.1761080026626587,361290,660000.0,0.0,True
1703003602359242114,770000,9.029192924499512,366176,850000.0,0.0,True
1703003602464381484,753761,3.703796148300171,392785,753761.25,6.8130717277526855,True
1703003602555486669,742956,2.164308786392212,388836,742956.75,3.502216100692749,True
