time,pwm,distance,angle,control,velocity,target,target_center_offset
1704374425541412447,0,0,0,0,0.0,False,0
1704374425644254676,0,0,0,0,0.0,False,0
1704374425740215352,0,0.11183083057403564,608255,0,0.0,True,12
1704374425840185365,0,0.11432504653930664,588065,0,0.0,True,12
1704374425940275450,0,0.11520006507635117,588101,0,0.0,True,12
1704374426040514535,0,0.11627135425806046,524436,0,0.0,True,-5
1704374426141018173,0,0.11587882041931152,585910,0,0.0,True,12
1704374426240291062,0,0.11546175181865692,590420,0,0.0,True,12
1704374426339977874,0,0.11686015129089355,609900,0,0.0,True,13
1704374426440146107,0,0.11575615406036377,634660,0,0.0,True,13
1704374426540241267,0,0.11707277595996857,525237,0,0.0,True,-9
1704374426640176984,0,0.11463580280542374,588223,0,0.0,True,12
1704374426740359532,0,0.1156989112496376,588259,0,0.0,True,12
1704374426840194268,0,0.1174325942993164,592040,0,0.0,True,13
1704374426940354391,0,0.11572344601154327,592067,0,0.0,True,13
1704374427040163220,0,0.12042565643787384,586110,0,0.0,True,12
1704374427140411064,0,0.11407971382141113,532188,0,0.0,True,-3
1704374427240326597,0,0.11655757576227188,520919,0,0.0,True,-6
1704374427340495775,0,0.11659028381109238,588405,0,0.0,True,12
1704374427440229809,0,0.11657392978668213,547218,0,0.0,True,-5
1704374427540877687,0,0.11570708453655243,635508,0,0.0,True,12
1704374427640368945,0,0.11571526527404785,588444,0,0.0,True,12
1704374427740125442,0,0.11515100300312042,592226,0,0.0,True,13
1704374427840322342,0,0.1141042485833168,533737,0,0.0,True,-14
1704374427940196171,0,0.11601784080266953,578655,0,0.0,True,-2
1704374428040178944,0,0.11493837833404541,528549,0,0.0,True,-4
1704374428140637305,0,0.11577250808477402,588519,0,0.0,True,12
1704374428240331803,660000,0.11652486026287079,622274,660000.0,0.0,True,12
1704374428340418890,715000,0.11552717536687851,517355,715000.0,0.0,True,-7
1704374428440103536,660000,0.11945249885320663,588580,660000.0,0.0,True,12
1704374428540065624,660000,0.11260771751403809,588616,660000.0,0.0,True,12
1704374428640123118,660000,0.11485660076141357,590127,660000.0,0.0,True,13
1704374428740149243,660000,0.11484024673700333,586404,660000.0,0.0,True,12
1704374428840132867,660000,0.11502833664417267,579693,660000.0,0.0,True,12
1704374428944461714,660000,0.11554352939128876,538483,660000.0,0.0,True,-11
1704374429045609996,660000,0.11769428104162216,517585,660000.0,0.0,True,-7
1704374429140363110,660000,0.11668841540813446,521350,660000.0,0.0,True,-6
1704374429240229866,715000,0.11550264060497284,563948,715000.0,0.0,True,-6
1704374429340646673,660000,0.11560077965259552,577500,660000.0,0.0,True,12
1704374429441252256,660000,0.11721179634332657,501169,660000.0,0.0,True,-12
1704374429540830014,660000,0.11549446731805801,587272,660000.0,0.0,True,11
1704374429640681955,660000,0.11560895293951035,588807,660000.0,0.0,True,12
1704374429741142743,660000,0.11436593532562256,506445,660000.0,0.0,True,-10
1704374429841064962,660000,0.11575615406036377,587355,660000.0,0.0,True,11
1704374429940463444,660000,0.11720361560583115,594887,660000.0,0.0,True,13
1704374430040513476,660000,0.11556806415319443,583679,660000.0,0.0,True,10
1704374430140481713,660000,0.1161486878991127,602291,660000.0,0.0,True,15
1704374430241568403,660000,0.11703188717365265,630104,660000.0,0.0,True,11
1704374430340929516,660000,0.11578068882226944,641328,660000.0,0.0,True,11
1704374430441263972,660000,0.11490567028522491,619666,660000.0,0.0,True,13
1704374430540953415,660000,0.11516735702753067,585278,660000.0,0.0,True,11
1704374430640893948,660000,0.11339278519153595,633891,660000.0,0.0,True,12
1704374430740617261,660000,0.11504469066858292,582975,660000.0,0.0,True,-12
1704374430840780274,660000,0.11581339687108994,564241,660000.0,0.0,True,-9
1704374430940900491,660000,0.11668841540813446,636094,660000.0,0.0,True,-9
1704374431040844914,715000,0.11602602154016495,585289,715000.0,0.0,True,11
1704374431140606986,660000,0.11504469066858292,561282,660000.0,0.0,True,12
1704374431240654501,660000,0.11350727081298828,587569,660000.0,0.0,True,11
1704374431340369648,660000,0.11296753585338593,585347,660000.0,0.0,True,11
1704374431440412551,660000,0.11376078426837921,595103,660000.0,0.0,True,-4
1704374431540149883,660000,0.1156989112496376,587628,660000.0,0.0,True,11
1704374431640343841,660000,0.11372806876897812,625826,660000.0,0.0,True,11
1704374431741422495,660000,0.11669659614562988,497742,660000.0,0.0,True,-4
1704374431840703034,660000,0.11575615406036377,559133,660000.0,0.0,True,-8
1704374431940127517,715000,0.11862654983997345,589168,715000.0,0.0,True,12
1704374432040151995,660000,0.11411242187023163,492469,660000.0,0.0,True,-12
1704374432140196750,660000,0.11487295478582382,533043,660000.0,0.0,True,-3
1704374432240162748,715000,0.11585428565740585,585472,715000.0,0.0,True,11
1704374432340067097,660000,0.1139979362487793,546518,660000.0,0.0,True,0
1704374432440144352,660000,0.11423508822917938,645421,660000.0,0.0,True,15
1704374432540140886,660000,0.11485660076141357,616203,660000.0,0.0,True,12
1704374432640395103,660000,0.11289393901824951,497896,660000.0,0.0,True,-13
1704374432740016714,660000,0.1162877082824707,591532,660000.0,0.0,True,12
1704374432840203506,660000,0.11474211513996124,587821,660000.0,0.0,True,11
1704374432940123707,660000,0.12229835987091064,585606,660000.0,0.0,True,11
1704374433040162611,660000,0.11412878334522247,585628,660000.0,0.0,True,11
1704374433140143590,660000,0.11485660076141357,591638,660000.0,0.0,True,12
1704374433240156606,660000,0.1134091392159462,589428,660000.0,0.0,True,12
1704374433340153344,660000,0.11596059799194336,518287,660000.0,0.0,True,-7
1704374433440238081,715000,0.11610779911279678,589481,715000.0,0.0,True,12
1704374433540387558,660000,0.11512646824121475,585778,660000.0,0.0,True,11
1704374433640299797,660000,0.11212523281574249,589553,660000.0,0.0,True,12
1704374433740127055,660000,0.10965554416179657,589589,660000.0,0.0,True,12
1704374433840763565,660000,0.11459491401910782,589625,660000.0,0.0,True,12
1704374433940101420,660000,0.11374442279338837,625578,660000.0,0.0,True,12
1704374434040241287,660000,0.11439047008752823,632323,660000.0,0.0,True,12
1704374434140472801,660000,0.11521641910076141,591943,660000.0,0.0,True,12
1704374434240397484,660000,0.11267314106225967,589720,660000.0,0.0,True,12
1704374434340124558,660000,0.11346638202667236,541056,660000.0,0.0,True,-1
1704374434440145074,660000,0.11348273605108261,589778,660000.0,0.0,True,12
1704374434540131165,660000,0.11346638202667236,630199,660000.0,0.0,True,12
1704374434640207717,660000,0.11454584449529648,589816,660000.0,0.0,True,12
1704374434740241289,660000,0.11256682872772217,589852,660000.0,0.0,True,12
1704374434840415044,660000,0.11269767582416534,589863,660000.0,0.0,True,12
1704374434940179896,660000,0.11432504653930664,492483,660000.0,0.0,True,-14
1704374435040055284,660000,0.11798050254583359,639243,660000.0,0.0,True,12
1704374435140139355,660000,0.11456219851970673,589923,660000.0,0.0,True,12
1704374435240253074,660000,0.11273038387298584,589934,660000.0,0.0,True,12
1704374435340107555,660000,0.1135481595993042,583240,660000.0,0.0,True,12
1704374435440202386,660000,0.11273856461048126,593759,660000.0,0.0,True,13
1704374435540191403,660000,0.11257500946521759,587806,660000.0,0.0,True,12
1704374435640318603,660000,0.11347456276416779,590087,660000.0,0.0,True,12
1704374435740194325,660000,0.1135154515504837,512157,660000.0,0.0,True,-16
1704374435840167508,715000,0.11369536072015762,590119,715000.0,0.0,True,12
1704374435940165118,660000,0.11307384818792343,590156,660000.0,0.0,True,12
1704374436040171023,660000,0.11560077965259552,590192,660000.0,0.0,True,12
1704374436140182929,715000,0.1194770336151123,593973,715000.0,0.0,True,13
1704374436240557239,660000,0.12422013282775879,590264,660000.0,0.0,True,12
1704374436340436146,660000,0.1423911154270172,594099,660000.0,0.0,True,13
1704374436440192054,715000,0.17493858933448792,613643,715000.0,0.0,True,20
